"","TargetID","adjp","coef","TargetID1","Overlap","Significance"
"27785","cg07820868",0.984141154931111,0.00914709954028477,"cg07820868","Non-overlapped","non-sig"
"27786","cg15513743",0.918132540330787,0.0694466250346143,"cg15513743","Non-overlapped","non-sig"
"27787","cg27517681",0.966886868985917,0.0217064280026661,"cg27517681","Non-overlapped","non-sig"
"27788","cg05363616",0.998013472842594,0.00147136210574165,"cg05363616","Non-overlapped","non-sig"
"27789","cg09260773",0.959691866213415,0.0179379310134879,"cg09260773","Non-overlapped","non-sig"
"27790","cg03989260",0.664234876840573,0.0796723821426541,"cg03989260","Non-overlapped","non-sig"
"27791","cg02177231",0.584156162560549,0.126201423365011,"cg02177231","Non-overlapped","non-sig"
"27792","cg23588217",0.71326942877063,0.0951749639598033,"cg23588217","Non-overlapped","non-sig"
"27793","cg00173504",0.735358925951284,0.0750353250576364,"cg00173504","Non-overlapped","non-sig"
"27794","cg04550737",0.941731635238748,0.0317005262769873,"cg04550737","Non-overlapped","non-sig"
"27795","cg21392341",0.96589377651099,0.0342857521663979,"cg21392341","Non-overlapped","non-sig"
"27796","cg27262412",0.962969796564901,-0.0201278687275984,"cg27262412","Non-overlapped","non-sig"
"27797","cg24475782",0.965379441026214,0.0507974683697198,"cg24475782","Non-overlapped","non-sig"
"27798","cg25755283",0.518690771220303,-0.163458243299826,"cg25755283","Non-overlapped","non-sig"
"27799","cg14415885",0.687423792035686,0.125120586142855,"cg14415885","Non-overlapped","non-sig"
"27800","cg21295088",0.764878339012541,0.171800199827839,"cg21295088","Non-overlapped","non-sig"
"27801","cg03760839",0.889524748272269,0.0468513893129019,"cg03760839","Non-overlapped","non-sig"
"27802","cg24842086",0.958349500443312,0.0202294644695756,"cg24842086","Non-overlapped","non-sig"
"27803","cg14565725",0.976800021396894,-0.0266711528181863,"cg14565725","Non-overlapped","non-sig"
"27804","cg24884142",0.984200855950226,-0.0140949466577531,"cg24884142","Non-overlapped","non-sig"
"27805","cg07892597",0.976061709035282,0.0108373126524219,"cg07892597","Non-overlapped","non-sig"
"27806","cg10703826",0.911061234097498,0.0697555219033553,"cg10703826","Non-overlapped","non-sig"
"27807","cg05940231",0.999110609554644,-0.000617346632981843,"cg05940231","Non-overlapped","non-sig"
"27808","cg25340966",0.763531200172814,-0.103849346249341,"cg25340966","Non-overlapped","non-sig"
"27809","cg26272623",0.959036646916855,0.01506265823672,"cg26272623","Non-overlapped","non-sig"
"27810","cg12664119",0.889771671271294,0.0368953647995604,"cg12664119","Non-overlapped","non-sig"
"27811","cg08942939",0.978607005401603,-0.0239142617827278,"cg08942939","Non-overlapped","non-sig"
"27812","cg03942051",0.733541780720761,0.0643817533976908,"cg03942051","Non-overlapped","non-sig"
"27813","cg22820316",0.988418989439011,0.00545913727404873,"cg22820316","Non-overlapped","non-sig"
"27814","cg02362103",0.858677973266745,0.113740566142174,"cg02362103","Non-overlapped","non-sig"
"27815","cg00466334",0.946825741861518,0.049278611302604,"cg00466334","Non-overlapped","non-sig"
"27816","cg23371746",0.990467088280343,0.00647703568392304,"cg23371746","Non-overlapped","non-sig"
"27817","cg06528645",0.886809030949025,-0.098075859318572,"cg06528645","Non-overlapped","non-sig"
"27818","cg21301805",0.873912069676513,-0.091342361131243,"cg21301805","Non-overlapped","non-sig"
"27819","cg13577628",0.581369154834305,-0.201208475598357,"cg13577628","Non-overlapped","non-sig"
"27820","cg07817024",0.774372999498371,-0.11998661789397,"cg07817024","Non-overlapped","non-sig"
"27821","cg07961512",0.599211759223733,0.171269809708003,"cg07961512","Non-overlapped","non-sig"
"27822","cg17326555",0.439818417062711,0.167250793017403,"cg17326555","Non-overlapped","non-sig"
"27823","cg22871653",0.842875909473129,0.0718145253045884,"cg22871653","Non-overlapped","non-sig"
"27824","cg24035245",0.943752281865853,0.0581251210576372,"cg24035245","Non-overlapped","non-sig"
"27825","cg24041917",0.831147381227064,0.0693788198278056,"cg24041917","Non-overlapped","non-sig"
"27826","cg19300924",0.903148163899945,0.048330040320473,"cg19300924","Non-overlapped","non-sig"
"27827","cg17436134",0.753083499744723,-0.131025872419993,"cg17436134","Non-overlapped","non-sig"
"27828","cg09815769",0.978648002417835,0.0274140857468446,"cg09815769","Non-overlapped","non-sig"
"27829","cg14204462",0.804571649234452,0.134922517171291,"cg14204462","Non-overlapped","non-sig"
"27830","cg26570165",0.817536098726958,-0.125156789663986,"cg26570165","Non-overlapped","non-sig"
"27831","cg25386234",0.420928395137348,0.146780741283746,"cg25386234","Non-overlapped","non-sig"
"27832","cg13107768",0.798930518865602,0.0681369731493071,"cg13107768","Non-overlapped","non-sig"
"27833","cg24434800",0.687376335888465,0.163945378953149,"cg24434800","Non-overlapped","non-sig"
"27834","cg00667647",0.787393939315606,0.0764385576783525,"cg00667647","Non-overlapped","non-sig"
"27835","cg26856924",0.954307568395741,0.01857991044749,"cg26856924","Non-overlapped","non-sig"
"27836","cg27268556",0.772312585245397,0.100477410020978,"cg27268556","Non-overlapped","non-sig"
"27837","cg12659883",0.751763112860662,0.0834748557283544,"cg12659883","Non-overlapped","non-sig"
"27838","cg01550055",0.92448869344566,0.056585790124718,"cg01550055","Non-overlapped","non-sig"
"27839","cg02063759",0.734245249385808,0.0827116458390703,"cg02063759","Non-overlapped","non-sig"
"27840","cg01439876",0.626207582626359,0.201555232627082,"cg01439876","Non-overlapped","non-sig"
"27841","cg17592360",0.885200611402683,0.0586576408387032,"cg17592360","Non-overlapped","non-sig"
"27842","cg01912586",0.86495137221658,-0.0731139407194223,"cg01912586","Non-overlapped","non-sig"
"27843","cg03216846",0.566611089317793,0.209865153628503,"cg03216846","Non-overlapped","non-sig"
"27844","cg17147211",0.98208705324444,-0.0127524354657174,"cg17147211","Non-overlapped","non-sig"
"27845","cg10589949",0.726142249335906,0.0790614489676461,"cg10589949","Non-overlapped","non-sig"
"27846","cg03994465",0.766740693089546,0.0553492974305907,"cg03994465","Non-overlapped","non-sig"
"27847","cg20247486",0.886779774696855,0.0489375523154518,"cg20247486","Non-overlapped","non-sig"
"27848","cg06764239",0.973977710092524,0.0208553117041047,"cg06764239","Non-overlapped","non-sig"
"27849","cg17180237",0.818122257373475,0.0928726537195518,"cg17180237","Non-overlapped","non-sig"
"27850","cg17479943",0.601452028618129,0.199549563879987,"cg17479943","Non-overlapped","non-sig"
"27851","cg15724945",0.976061709035282,0.0224536941480759,"cg15724945","Non-overlapped","non-sig"
"27852","cg01959730",0.804571649234452,0.209679093472189,"cg01959730","Non-overlapped","non-sig"
"27853","cg09232478",0.944384905148496,0.0362077242539858,"cg09232478","Non-overlapped","non-sig"
"27854","cg10572355",0.918706471456736,0.035222898217364,"cg10572355","Non-overlapped","non-sig"
"27855","cg13476854",0.122975889673141,0.362608016279525,"cg13476854","Non-overlapped","non-sig"
"27856","cg24306982",0.623224419674762,0.184456733712179,"cg24306982","Non-overlapped","non-sig"
"27857","cg17819053",0.637931419765396,0.081765912683692,"cg17819053","Non-overlapped","non-sig"
"27858","cg16145113",0.77931356290597,0.0792333872878475,"cg16145113","Non-overlapped","non-sig"
"27859","cg22002034",0.866660661599041,0.0444472685868005,"cg22002034","Non-overlapped","non-sig"
"27860","cg25771271",0.416601164270482,0.202192459073123,"cg25771271","Non-overlapped","non-sig"
"27861","cg13933734",0.970731100268073,0.0396065755295998,"cg13933734","Non-overlapped","non-sig"
"27862","cg01466288",0.853422964065178,-0.137016672310541,"cg01466288","Non-overlapped","non-sig"
"27863","cg14609025",0.536940762592128,-0.17210992051633,"cg14609025","Non-overlapped","non-sig"
"27864","cg09628195",0.89762590228507,-0.0695518220684959,"cg09628195","Non-overlapped","non-sig"
"27865","cg18261050",0.896158864659902,0.0659635943523437,"cg18261050","Non-overlapped","non-sig"
"27866","cg13573036",0.803969798723458,0.129772917197756,"cg13573036","Non-overlapped","non-sig"
"27867","cg03127310",0.90966509724025,0.0944985432819911,"cg03127310","Non-overlapped","non-sig"
"27868","cg24053992",0.883975227303163,0.117376394301565,"cg24053992","Non-overlapped","non-sig"
"27869","cg26304930",0.751862865776114,0.279126132747103,"cg26304930","Non-overlapped","non-sig"
"27870","cg20961014",0.910218220850013,-0.0856351118380188,"cg20961014","Non-overlapped","non-sig"
"27871","cg00049400",0.723446811663327,0.128405979216444,"cg00049400","Non-overlapped","non-sig"
"27872","cg12649340",0.591562204062443,-0.195092841052149,"cg12649340","Non-overlapped","non-sig"
"27873","cg21269763",0.996863828035488,0.00485983036185306,"cg21269763","Non-overlapped","non-sig"
"27874","cg23249278",0.998013472842594,-0.00268626011238531,"cg23249278","Non-overlapped","non-sig"
"27875","cg26350977",0.855371494465954,-0.130949978625385,"cg26350977","Non-overlapped","non-sig"
"27876","cg07179825",0.618339829499542,-0.171251399043097,"cg07179825","Non-overlapped","non-sig"
"27877","cg19167034",0.53336336223723,-0.349811084471713,"cg19167034","Non-overlapped","non-sig"
"27878","cg05756136",0.989391110258808,0.0153317308468183,"cg05756136","Non-overlapped","non-sig"
"27879","cg07104818",0.885200611402683,0.05541866479763,"cg07104818","Non-overlapped","non-sig"
"27880","cg23043968",0.992476996110333,-0.00364092030467568,"cg23043968","Non-overlapped","non-sig"
"27881","cg26574895",0.926702209544472,0.0618200094008803,"cg26574895","Non-overlapped","non-sig"
"27882","cg16025468",0.946881833935051,0.028895811628856,"cg16025468","Non-overlapped","non-sig"
"27883","cg19316303",0.877114991191989,0.088116468287791,"cg19316303","Non-overlapped","non-sig"
"27884","cg20284025",0.847217883914227,0.0738109015579321,"cg20284025","Non-overlapped","non-sig"
"27885","cg05257479",0.933385149010052,0.0410036933839153,"cg05257479","Non-overlapped","non-sig"
"27886","cg25970082",0.883560245730137,0.0667012619422138,"cg25970082","Non-overlapped","non-sig"
"27887","cg02710132",0.672332943983831,0.12131957338306,"cg02710132","Non-overlapped","non-sig"
"27888","cg23281832",0.797473583380205,-0.075041272552132,"cg23281832","Non-overlapped","non-sig"
"27889","cg14425252",0.816572707124657,0.0856721865278315,"cg14425252","Non-overlapped","non-sig"
"27890","cg06124110",0.995204052786773,0.00387886410158946,"cg06124110","Non-overlapped","non-sig"
"27891","cg07142325",0.99337392397283,-0.00710579546066643,"cg07142325","Non-overlapped","non-sig"
"27892","cg02582194",0.80030854107666,-0.203756224800614,"cg02582194","Non-overlapped","non-sig"
"27893","cg26314823",0.893784499155342,-0.086043569944459,"cg26314823","Non-overlapped","non-sig"
"27894","cg16577665",0.950927448578854,-0.0482259880091145,"cg16577665","Non-overlapped","non-sig"
"27895","cg25009002",0.958677722879544,0.0396279816779229,"cg25009002","Non-overlapped","non-sig"
"27896","cg18451982",0.99552871896684,-0.00841068014470872,"cg18451982","Non-overlapped","non-sig"
"27897","cg26834993",0.786010736322744,-0.129147477265498,"cg26834993","Non-overlapped","non-sig"
"27898","cg17939831",0.873252894583052,-0.0879591488553047,"cg17939831","Non-overlapped","non-sig"
"27899","cg19275091",0.803937362323579,-0.0965892594576221,"cg19275091","Non-overlapped","non-sig"
"27900","cg15081720",0.857622517659348,0.096239880944019,"cg15081720","Non-overlapped","non-sig"
"27901","cg21837207",0.649663517990461,0.151379262849058,"cg21837207","Non-overlapped","non-sig"
"27902","cg22230604",0.855062632938337,-0.120298692216833,"cg22230604","Non-overlapped","non-sig"
"27903","cg23609985",0.769700886517306,0.161052614369947,"cg23609985","Non-overlapped","non-sig"
"27904","cg04784699",0.957745531362301,0.0172088135762981,"cg04784699","Non-overlapped","non-sig"
"27905","cg26559808",0.808027179727296,-0.0907201218825477,"cg26559808","Non-overlapped","non-sig"
"27906","cg20947514",0.591955728663805,-0.244754120514315,"cg20947514","Non-overlapped","non-sig"
"27907","ch.1.119678825R",0.993006525410939,-0.00801286371231948,"ch.1.119678825R","Non-overlapped","non-sig"
"27908","cg18791730",0.326510314407961,-0.124247193744819,"cg18791730","Non-overlapped","non-sig"
"27909","cg00071381",0.797850317698409,0.144773034731678,"cg00071381","Non-overlapped","non-sig"
"27910","cg06613817",0.964655972104375,0.012612830987065,"cg06613817","Non-overlapped","non-sig"
"27911","cg08055612",0.993006525410939,-0.00858218107038258,"cg08055612","Non-overlapped","non-sig"
"27912","cg03762535",0.933385149010052,0.0735499114257434,"cg03762535","Non-overlapped","non-sig"
"27913","cg13063101",0.78632474041808,-0.198770626404814,"cg13063101","Non-overlapped","non-sig"
"27914","cg23643526",0.887318635071373,-0.0821646213190802,"cg23643526","Non-overlapped","non-sig"
"27915","cg20414217",0.829194688564609,0.0897310184852702,"cg20414217","Non-overlapped","non-sig"
"27916","cg04087608",0.699860923772884,0.232440517801464,"cg04087608","Non-overlapped","non-sig"
"27917","cg09371351",0.941731635238748,-0.0412766897457219,"cg09371351","Non-overlapped","non-sig"
"27918","cg17951978",0.987076057331556,0.0470547790153941,"cg17951978","Non-overlapped","non-sig"
"27919","cg03854931",0.664112542191591,0.271238540020798,"cg03854931","Non-overlapped","non-sig"
"27920","cg06625804",0.787377002912344,0.195272604236614,"cg06625804","Non-overlapped","non-sig"
"27921","cg16579646",0.926653880002808,0.0679593456367771,"cg16579646","Non-overlapped","non-sig"
"27922","cg04250608",0.647439313823984,-0.226928191532348,"cg04250608","Non-overlapped","non-sig"
"27923","cg16175792",0.93425389244522,0.0398057733745315,"cg16175792","Non-overlapped","non-sig"
"27924","cg09817102",0.885200611402683,-0.106509725870485,"cg09817102","Non-overlapped","non-sig"
"27925","cg13681752",0.719947754173434,-0.20222432487754,"cg13681752","Non-overlapped","non-sig"
"27926","cg27551395",0.998013472842594,-0.00323235117156816,"cg27551395","Non-overlapped","non-sig"
"27927","cg24459560",0.978607005401603,-0.0242172399768763,"cg24459560","Non-overlapped","non-sig"
"27928","cg16322792",0.438733600061921,0.560015443981809,"cg16322792","Non-overlapped","non-sig"
"27929","cg11530693",0.352782067743309,0.767120207890016,"cg11530693","Non-overlapped","non-sig"
"27930","cg10522587",0.677162708795866,0.136207027402066,"cg10522587","Non-overlapped","non-sig"
"27931","cg06861375",0.824073012947118,-0.073884387198258,"cg06861375","Non-overlapped","non-sig"
"27932","cg20823455",0.708562371854461,0.102380030938537,"cg20823455","Non-overlapped","non-sig"
"27933","cg07790300",0.728820600635113,0.115597118849309,"cg07790300","Non-overlapped","non-sig"
"27934","cg00862394",0.719603381479911,-0.176884303301009,"cg00862394","Non-overlapped","non-sig"
"27935","cg24680162",0.826193163747596,-0.100050270104587,"cg24680162","Non-overlapped","non-sig"
"27936","cg25216580",0.954307568395741,-0.0310417766136165,"cg25216580","Non-overlapped","non-sig"
"27937","cg19496978",0.889524748272269,0.111680284796132,"cg19496978","Non-overlapped","non-sig"
"27938","cg03601828",0.965093540109179,-0.0450188450925623,"cg03601828","Non-overlapped","non-sig"
"27939","cg06814792",0.90288412198324,-0.0860036998661434,"cg06814792","Non-overlapped","non-sig"
"27940","cg17501774",0.21987279601301,0.364084853766742,"cg17501774","Non-overlapped","non-sig"
"27941","cg15513620",0.940661283271831,0.0294839342989728,"cg15513620","Non-overlapped","non-sig"
"27942","cg14783517",0.884762289059496,-0.109782795345326,"cg14783517","Non-overlapped","non-sig"
"27943","cg24078554",0.543785479623319,0.209732071811392,"cg24078554","Non-overlapped","non-sig"
"27944","cg27056418",0.851776832120591,0.133741211134413,"cg27056418","Non-overlapped","non-sig"
"27945","cg27182150",0.947298913224927,0.0475641838988431,"cg27182150","Non-overlapped","non-sig"
"27946","cg00482226",0.858677973266745,0.0702210208428477,"cg00482226","Non-overlapped","non-sig"
"27947","cg19768329",0.992664111584806,0.00848594174584101,"cg19768329","Non-overlapped","non-sig"
"27948","cg21851530",0.977772286414686,-0.0150544999824091,"cg21851530","Non-overlapped","non-sig"
"27949","cg08978953",0.882767450995667,-0.0512176708338193,"cg08978953","Non-overlapped","non-sig"
"27950","cg09266149",0.806205770539389,0.0885715989029495,"cg09266149","Non-overlapped","non-sig"
"27951","cg27431596",0.883615588983758,-0.0717091750744668,"cg27431596","Non-overlapped","non-sig"
"27952","cg06632794",0.966288272048554,0.0200734136692396,"cg06632794","Non-overlapped","non-sig"
"27953","cg17085457",0.691112132098175,0.0850949594646764,"cg17085457","Non-overlapped","non-sig"
"27954","cg25353308",0.998324704424832,0.00180489555175953,"cg25353308","Non-overlapped","non-sig"
